sample_id,numeric_recompute,physical_properties,overall
D01-S001-08429,True,True,pass
D01-S001-08430,True,True,pass
D01-S001-08431,True,True,pass
D01-S001-08432,True,True,pass
D01-S001-08433,True,True,pass
D01-S001-08434,True,True,pass
D01-S001-08435,True,True,pass
D01-S001-08436,True,True,pass
D01-S001-08437,True,True,pass
D01-S001-08438,True,True,pass
D01-S001-08439,True,True,pass
D01-S001-08440,True,True,pass
D01-S001-08441,True,True,pass
D01-S001-08442,True,True,pass
D01-S001-08443,True,True,pass
D01-S001-08444,True,True,pass
D01-S001-08445,True,True,pass
D01-S001-08446,True,True,pass
D01-S001-08447,True,True,pass
D01-S001-08448,True,True,pass
D01-S001-08449,True,True,pass
D01-S001-08450,True,True,pass
D01-S001-08451,True,True,pass
D01-S001-08452,True,True,pass
D01-S001-08453,True,True,pass
D01-S001-08454,True,True,pass
D01-S001-08455,True,True,pass
D01-S001-08456,True,True,pass
D01-S001-08457,True,True,pass
D01-S001-08458,True,True,pass
D01-S001-08459,True,True,pass
D01-S001-08460,True,True,pass
D01-S001-08461,True,True,pass
D01-S001-08462,True,True,pass
D01-S001-08463,True,True,pass
D01-S001-08464,True,True,pass
D01-S001-08465,True,True,pass
D01-S001-08466,True,True,pass
D01-S001-08467,True,True,pass
D01-S001-08468,True,True,pass
D01-S001-08469,True,True,pass
D01-S001-08470,True,True,pass
D01-S001-08471,True,True,pass
D01-S001-08472,True,True,pass
D01-S001-08473,True,True,pass
D01-S001-08474,True,True,pass
D01-S001-08475,True,True,pass
D01-S001-08476,True,True,pass
D01-S001-08477,True,True,pass
D01-S001-08478,True,True,pass
D01-S001-08479,True,True,pass
D01-S001-08480,True,True,pass
D01-S001-08481,True,True,pass
D01-S001-08482,True,True,pass
D01-S001-08483,True,True,pass
D01-S001-08484,True,True,pass
D01-S001-08485,True,True,pass
D01-S001-08486,True,True,pass
D01-S001-08487,True,True,pass
D01-S001-08488,True,True,pass
D01-S001-08489,True,True,pass
D01-S001-08490,True,True,pass
D01-S001-08491,True,True,pass
D01-S001-08492,True,True,pass
D01-S001-08493,True,True,pass
D01-S001-08494,True,True,pass
D01-S001-08495,True,True,pass
D01-S001-08496,True,True,pass
D01-S001-08497,True,True,pass
D01-S001-08498,True,True,pass
D01-S001-08499,True,True,pass
D01-S001-08500,True,True,pass
D01-S001-08501,True,True,pass
D01-S001-08502,True,True,pass
D01-S001-08503,True,True,pass
D01-S001-08504,True,True,pass
D01-S001-08505,True,True,pass
D01-S001-08506,True,True,pass
D01-S001-08507,True,True,pass
D01-S001-08508,True,True,pass
D01-S001-08509,True,True,pass
D01-S001-08510,True,True,pass
D01-S001-08511,True,True,pass
D01-S001-08512,True,True,pass
D01-S001-08513,True,True,pass
D01-S001-08514,True,True,pass
D01-S001-08515,True,True,pass
D01-S001-08516,True,True,pass
D01-S001-08517,True,True,pass
D01-S001-08518,True,True,pass
D01-S001-08519,True,True,pass
D01-S001-08520,True,True,pass
D01-S001-08521,True,True,pass
D01-S001-08522,True,True,pass
D01-S001-08523,True,True,pass
D01-S001-08524,True,True,pass
D01-S001-08525,True,True,pass
D01-S001-08526,True,True,pass
D01-S001-08527,True,True,pass
D01-S001-08528,True,True,pass
D01-S001-08529,True,True,pass
D01-S001-08530,True,True,pass
D01-S001-08531,True,True,pass
D01-S001-08532,True,True,pass
D01-S001-08533,True,True,pass
D01-S001-08534,True,True,pass
D01-S001-08535,True,True,pass
D01-S001-08536,True,True,pass
D01-S001-08537,True,True,pass
D01-S001-08538,True,True,pass
D01-S001-08539,True,True,pass
D01-S001-08540,True,True,pass
D01-S001-08541,True,True,pass
D01-S001-08542,True,True,pass
D01-S001-08543,True,True,pass
D01-S001-08544,True,True,pass
D01-S001-08545,True,True,pass
D01-S001-08546,True,True,pass
D01-S001-08547,True,True,pass
D01-S001-08548,True,True,pass
D01-S001-08549,True,True,pass
D01-S001-08550,True,True,pass
D01-S001-08551,True,True,pass
D01-S001-08552,True,True,pass
D01-S001-08553,True,True,pass
D01-S001-08554,True,True,pass
D01-S001-08555,True,True,pass
D01-S001-08556,True,True,pass
D01-S001-08557,True,True,pass
D01-S001-08558,True,True,pass
D01-S001-08559,True,True,pass
D01-S001-08560,True,True,pass
D01-S001-08561,True,True,pass
D01-S001-08562,True,True,pass
D01-S001-08563,True,True,pass
D01-S001-08564,True,True,pass
D01-S001-08565,True,True,pass
D01-S001-08566,True,True,pass
D01-S001-08567,True,True,pass
D01-S001-08568,True,True,pass
D01-S001-08569,True,True,pass
D01-S001-08570,True,True,pass
D01-S001-08571,True,True,pass
D01-S001-08572,True,True,pass
D01-S001-08573,True,True,pass
D01-S001-08574,True,True,pass
D01-S001-08575,True,True,pass
D01-S001-08576,True,True,pass
D01-S001-08577,True,True,pass
D01-S001-08578,True,True,pass
D01-S001-08579,True,True,pass
D01-S001-08580,True,True,pass
D01-S001-08581,True,True,pass
D01-S001-08582,True,True,pass
D01-S001-08583,True,True,pass
D01-S001-08584,True,True,pass
D01-S001-08585,True,True,pass
D01-S001-08586,True,True,pass
D01-S001-08587,True,True,pass
D01-S001-08588,True,True,pass
D01-S001-08589,True,True,pass
D01-S001-08590,True,True,pass
D01-S001-08591,True,True,pass
D01-S001-08592,True,True,pass
D01-S001-08593,True,True,pass
D01-S001-08594,True,True,pass
D01-S001-08595,True,True,pass
D01-S001-08596,True,True,pass
D01-S001-08597,True,True,pass
D01-S001-08598,True,True,pass
D01-S001-08599,True,True,pass
D01-S001-08600,True,True,pass
D01-S001-08601,True,True,pass
D01-S001-08602,True,True,pass
D01-S001-08603,True,True,pass
D01-S001-08604,True,True,pass
D01-S001-08605,True,True,pass
D01-S001-08606,True,True,pass
D01-S001-08607,True,True,pass
D01-S001-08608,True,True,pass
D01-S001-08609,True,True,pass
D01-S001-08610,True,True,pass
D01-S001-08611,True,True,pass
D01-S001-08612,True,True,pass
D01-S001-08613,True,True,pass
D01-S001-08614,True,True,pass
D01-S001-08615,True,True,pass
D01-S001-08616,True,True,pass
D01-S001-08617,True,True,pass
D01-S001-08618,True,True,pass
D01-S001-08619,True,True,pass
D01-S001-08620,True,True,pass
D01-S001-08621,True,True,pass
D01-S001-08622,True,True,pass
D01-S001-08623,True,True,pass
D01-S001-08624,True,True,pass
D01-S001-08625,True,True,pass
D01-S001-08626,True,True,pass
D01-S001-08627,True,True,pass
D01-S001-08628,True,True,pass
D01-S001-08629,True,True,pass
D01-S001-08630,True,True,pass
D01-S001-08631,True,True,pass
D01-S001-08632,True,True,pass
D01-S001-08633,True,True,pass
D01-S001-08634,True,True,pass
D01-S001-08635,True,True,pass
D01-S001-08636,True,True,pass
D01-S001-08637,True,True,pass
D01-S001-08638,True,True,pass
D01-S001-08639,True,True,pass
D01-S001-08640,True,True,pass
D01-S001-08641,True,True,pass
D01-S001-08642,True,True,pass
D01-S001-08643,True,True,pass
D01-S001-08644,True,True,pass
D01-S001-08645,True,True,pass
D01-S001-08646,True,True,pass
D01-S001-08647,True,True,pass
D01-S001-08648,True,True,pass
D01-S001-08649,True,True,pass
D01-S001-08650,True,True,pass
D01-S001-08651,True,True,pass
D01-S001-08652,True,True,pass
D01-S001-08653,True,True,pass
D01-S001-08654,True,True,pass
D01-S001-08655,True,True,pass
D01-S001-08656,True,True,pass
D01-S001-08657,True,True,pass
D01-S001-08658,True,True,pass
D01-S001-08659,True,True,pass
D01-S001-08660,True,True,pass
D01-S001-08661,True,True,pass
D01-S001-08662,True,True,pass
D01-S001-08663,True,True,pass
D01-S001-08664,True,True,pass
D01-S001-08665,True,True,pass
D01-S001-08666,True,True,pass
D01-S001-08667,True,True,pass
D01-S001-08668,True,True,pass
D01-S001-08669,True,True,pass
D01-S001-08670,True,True,pass
D01-S001-08671,True,True,pass
D01-S001-08672,True,True,pass
D01-S001-08673,True,True,pass
D01-S001-08674,True,True,pass
D01-S001-08675,True,True,pass
D01-S001-08676,True,True,pass
D01-S001-08677,True,True,pass
D01-S001-08678,True,True,pass
D01-S001-08679,True,True,pass
D01-S001-08680,True,True,pass
D01-S001-08681,True,True,pass
D01-S001-08682,True,True,pass
D01-S001-08683,True,True,pass
D01-S001-08684,True,True,pass
D01-S001-08685,True,True,pass
D01-S001-08686,True,True,pass
D01-S001-08687,True,True,pass
D01-S001-08688,True,True,pass
D01-S001-08689,True,True,pass
D01-S001-08690,True,True,pass
D01-S001-08691,True,True,pass
D01-S001-08692,True,True,pass
D01-S001-08693,True,True,pass
D01-S001-08694,True,True,pass
D01-S001-08695,True,True,pass
D01-S001-08696,True,True,pass
D01-S001-08697,True,True,pass
D01-S001-08698,True,True,pass
D01-S001-08699,True,True,pass
D01-S001-08700,True,True,pass
D01-S001-08701,True,True,pass
D01-S001-08702,True,True,pass
D01-S001-08703,True,True,pass
D01-S001-08704,True,True,pass
D01-S001-08705,True,True,pass
D01-S001-08706,True,True,pass
D01-S001-08707,True,True,pass
D01-S001-08708,True,True,pass
D01-S001-08709,True,True,pass
D01-S001-08710,True,True,pass
D01-S001-08711,True,True,pass
D01-S001-08712,True,True,pass
D01-S001-08713,True,True,pass
D01-S001-08714,True,True,pass
D01-S001-08715,True,True,pass
D01-S001-08716,True,True,pass
D01-S001-08717,True,True,pass
D01-S001-08718,True,True,pass
D01-S001-08719,True,True,pass
D01-S001-08720,True,True,pass
D01-S001-08721,True,True,pass
D01-S001-08722,True,True,pass
D01-S001-08723,True,True,pass
D01-S001-08724,True,True,pass
D01-S001-08725,True,True,pass
D01-S001-08726,True,True,pass
D01-S001-08727,True,True,pass
D01-S001-08728,True,True,pass
D01-S001-08729,True,True,pass
D01-S001-08730,True,True,pass
D01-S001-08731,True,True,pass
D01-S001-08732,True,True,pass
D01-S001-08733,True,True,pass
D01-S001-08734,True,True,pass
D01-S001-08735,True,True,pass
D01-S001-08736,True,True,pass
D01-S001-08737,True,True,pass
D01-S001-08738,True,True,pass
D01-S001-08739,True,True,pass
D01-S001-08740,True,True,pass
D01-S001-08741,True,True,pass
D01-S001-08742,True,True,pass
D01-S001-08743,True,True,pass
D01-S001-08744,True,True,pass
D01-S001-08745,True,True,pass
D01-S001-08746,True,True,pass
D01-S001-08747,True,True,pass
D01-S001-08748,True,True,pass
D01-S001-08749,True,True,pass
D01-S001-08750,True,True,pass
D01-S001-08751,True,True,pass
D01-S001-08752,True,True,pass
D01-S001-08753,True,True,pass
D01-S001-08754,True,True,pass
D01-S001-08755,True,True,pass
D01-S001-08756,True,True,pass
D01-S001-08757,True,True,pass
D01-S001-08758,True,True,pass
D01-S001-08759,True,True,pass
D01-S001-08760,True,True,pass
D01-S001-08761,True,True,pass
D01-S001-08762,True,True,pass
D01-S001-08763,True,True,pass
D01-S001-08764,True,True,pass
D01-S001-08765,True,True,pass
D01-S001-08766,True,True,pass
D01-S001-08767,True,True,pass
D01-S001-08768,True,True,pass
D01-S001-08769,True,True,pass
D01-S001-08770,True,True,pass
D01-S001-08771,True,True,pass
D01-S001-08772,True,True,pass
D01-S001-08773,True,True,pass
D01-S001-08774,True,True,pass
D01-S001-08775,True,True,pass
D01-S001-08776,True,True,pass
D01-S001-08777,True,True,pass
D01-S001-08778,True,True,pass
D01-S001-08779,True,True,pass
D01-S001-08780,True,True,pass
D01-S001-08781,True,True,pass
D01-S001-08782,True,True,pass
D01-S001-08783,True,True,pass
D01-S001-08784,True,True,pass
D01-S001-08785,True,True,pass
D01-S001-08786,True,True,pass
D01-S001-08787,True,True,pass
D01-S001-08788,True,True,pass
D01-S001-08789,True,True,pass
D01-S001-08790,True,True,pass
D01-S001-08791,True,True,pass
D01-S001-08792,True,True,pass
D01-S001-08793,True,True,pass
D01-S001-08794,True,True,pass
D01-S001-08795,True,True,pass
D01-S001-08796,True,True,pass
D01-S001-08797,True,True,pass
D01-S001-08798,True,True,pass
D01-S001-08799,True,True,pass
D01-S001-08800,True,True,pass
D01-S001-08801,True,True,pass
D01-S001-08802,True,True,pass
D01-S001-08803,True,True,pass
D01-S001-08804,True,True,pass
D01-S001-08805,True,True,pass
D01-S001-08806,True,True,pass
D01-S001-08807,True,True,pass
D01-S001-08808,True,True,pass
D01-S001-08809,True,True,pass
D01-S001-08810,True,True,pass
D01-S001-08811,True,True,pass
D01-S001-08812,True,True,pass
D01-S001-08813,True,True,pass
D01-S001-08814,True,True,pass
D01-S001-08815,True,True,pass
D01-S001-08816,True,True,pass
D01-S001-08817,True,True,pass
D01-S001-08818,True,True,pass
D01-S001-08819,True,True,pass
D01-S001-08820,True,True,pass
D01-S001-08821,True,True,pass
D01-S001-08822,True,True,pass
D01-S001-08823,True,True,pass
D01-S001-08824,True,True,pass
D01-S001-08825,True,True,pass
D01-S001-08826,True,True,pass
D01-S001-08827,True,True,pass
D01-S001-08828,True,True,pass
D01-S001-08829,True,True,pass
D01-S001-08830,True,True,pass
D01-S001-08831,True,True,pass
D01-S001-08832,True,True,pass
D01-S001-08833,True,True,pass
D01-S001-08834,True,True,pass
D01-S001-08835,True,True,pass
D01-S001-08836,True,True,pass
D01-S001-08837,True,True,pass
D01-S001-08838,True,True,pass
D01-S001-08839,True,True,pass
D01-S001-08840,True,True,pass
D01-S001-08841,True,True,pass
D01-S001-08842,True,True,pass
D01-S001-08843,True,True,pass
D01-S001-08844,True,True,pass
D01-S001-08845,True,True,pass
D01-S001-08846,True,True,pass
D01-S001-08847,True,True,pass
D01-S001-08848,True,True,pass
D01-S001-08849,True,True,pass
D01-S001-08850,True,True,pass
D01-S001-08851,True,True,pass
D01-S001-08852,True,True,pass
D01-S001-08853,True,True,pass
D01-S001-08854,True,True,pass
D01-S001-08855,True,True,pass
D01-S001-08856,True,True,pass
D01-S001-08857,True,True,pass
D01-S001-08858,True,True,pass
D01-S001-08859,True,True,pass
D01-S001-08860,True,True,pass
D01-S001-08861,True,True,pass
D01-S001-08862,True,True,pass
D01-S001-08863,True,True,pass
D01-S001-08864,True,True,pass
D01-S001-08865,True,True,pass
D01-S001-08866,True,True,pass
D01-S001-08867,True,True,pass
D01-S001-08868,True,True,pass
D01-S001-08869,True,True,pass
D01-S001-08870,True,True,pass
D01-S001-08871,True,True,pass
D01-S001-08872,True,True,pass
D01-S001-08873,True,True,pass
D01-S001-08874,True,True,pass
D01-S001-08875,True,True,pass
D01-S001-08876,True,True,pass
D01-S001-08877,True,True,pass
D01-S001-08878,True,True,pass
D01-S001-08879,True,True,pass
D01-S001-08880,True,True,pass
D01-S001-08881,True,True,pass
D01-S001-08882,True,True,pass
D01-S001-08883,True,True,pass
D01-S001-08884,True,True,pass
D01-S001-08885,True,True,pass
D01-S001-08886,True,True,pass
D01-S001-08887,True,True,pass
D01-S001-08888,True,True,pass
D01-S001-08889,True,True,pass
D01-S001-08890,True,True,pass
D01-S001-08891,True,True,pass
D01-S001-08892,True,True,pass
D01-S001-08893,True,True,pass
D01-S001-08894,True,True,pass
D01-S001-08895,True,True,pass
D01-S001-08896,True,True,pass
D01-S001-08897,True,True,pass
D01-S001-08898,True,True,pass
D01-S001-08899,True,True,pass
D01-S001-08900,True,True,pass
D01-S001-08901,True,True,pass
D01-S001-08902,True,True,pass
D01-S001-08903,True,True,pass
D01-S001-08904,True,True,pass
D01-S001-08905,True,True,pass
D01-S001-08906,True,True,pass
D01-S001-08907,True,True,pass
D01-S001-08908,True,True,pass
D01-S001-08909,True,True,pass
D01-S001-08910,True,True,pass
D01-S001-08911,True,True,pass
D01-S001-08912,True,True,pass
D01-S001-08913,True,True,pass
D01-S001-08914,True,True,pass
D01-S001-08915,True,True,pass
D01-S001-08916,True,True,pass
D01-S001-08917,True,True,pass
D01-S001-08918,True,True,pass
D01-S001-08919,True,True,pass
D01-S001-08920,True,True,pass
D01-S001-08921,True,True,pass
D01-S001-08922,True,True,pass
D01-S001-08923,True,True,pass
D01-S001-08924,True,True,pass
D01-S001-08925,True,True,pass
D01-S001-08926,True,True,pass
D01-S001-08927,True,True,pass
D01-S001-08928,True,True,pass
D01-S001-08929,True,True,pass
D01-S001-08930,True,True,pass
D01-S001-08931,True,True,pass
D01-S001-08932,True,True,pass
D01-S001-08933,True,True,pass
D01-S001-08934,True,True,pass
D01-S001-08935,True,True,pass
D01-S001-08936,True,True,pass
D01-S001-08937,True,True,pass
D01-S001-08938,True,True,pass
D01-S001-08939,True,True,pass
D01-S001-08940,True,True,pass
D01-S001-08941,True,True,pass
D01-S001-08942,True,True,pass
D01-S001-08943,True,True,pass
D01-S001-08944,True,True,pass
D01-S001-08945,True,True,pass
D01-S001-08946,True,True,pass
D01-S001-08947,True,True,pass
D01-S001-08948,True,True,pass
D01-S001-08949,True,True,pass
D01-S001-08950,True,True,pass
D01-S001-08951,True,True,pass
D01-S001-08952,True,True,pass
D01-S001-08953,True,True,pass
D01-S001-08954,True,True,pass
D01-S001-08955,True,True,pass
D01-S001-08956,True,True,pass
D01-S001-08957,True,True,pass
D01-S001-08958,True,True,pass
D01-S001-08959,True,True,pass
D01-S001-08960,True,True,pass
D01-S001-08961,True,True,pass
D01-S001-08962,True,True,pass
D01-S001-08963,True,True,pass
D01-S001-08964,True,True,pass
D01-S001-08965,True,True,pass
D01-S001-08966,True,True,pass
D01-S001-08967,True,True,pass
D01-S001-08968,True,True,pass
D01-S001-08969,True,True,pass
D01-S001-08970,True,True,pass
D01-S001-08971,True,True,pass
D01-S001-08972,True,True,pass
D01-S001-08973,True,True,pass
D01-S001-08974,True,True,pass
D01-S001-08975,True,True,pass
D01-S001-08976,True,True,pass
D01-S001-08977,True,True,pass
D01-S001-08978,True,True,pass
D01-S001-08979,True,True,pass
D01-S001-08980,True,True,pass
D01-S001-08981,True,True,pass
D01-S001-08982,True,True,pass
D01-S001-08983,True,True,pass
D01-S001-08984,True,True,pass
D01-S001-08985,True,True,pass
D01-S001-08986,True,True,pass
D01-S001-08987,True,True,pass
D01-S001-08988,True,True,pass
D01-S001-08989,True,True,pass
D01-S001-08990,True,True,pass
D01-S001-08991,True,True,pass
D01-S001-08992,True,True,pass
D01-S001-08993,True,True,pass
D01-S001-08994,True,True,pass
D01-S001-08995,True,True,pass
D01-S001-08996,True,True,pass
D01-S001-08997,True,True,pass
D01-S001-08998,True,True,pass
D01-S001-08999,True,True,pass
D01-S001-09000,True,True,pass
D01-S001-09001,True,True,pass
D01-S001-09002,True,True,pass
D01-S001-09003,True,True,pass
D01-S001-09004,True,True,pass
D01-S001-09005,True,True,pass
D01-S001-09006,True,True,pass
D01-S001-09007,True,True,pass
D01-S001-09008,True,True,pass
D01-S001-09009,True,True,pass
D01-S001-09010,True,True,pass
D01-S001-09011,True,True,pass
D01-S001-09012,True,True,pass
D01-S001-09013,True,True,pass
D01-S001-09014,True,True,pass
D01-S001-09015,True,True,pass
D01-S001-09016,True,True,pass
D01-S001-09017,True,True,pass
D01-S001-09018,True,True,pass
D01-S001-09019,True,True,pass
D01-S001-09020,True,True,pass
D01-S001-09021,True,True,pass
D01-S001-09022,True,True,pass
D01-S001-09023,True,True,pass
D01-S001-09024,True,True,pass
D01-S001-09025,True,True,pass
D01-S001-09026,True,True,pass
D01-S001-09027,True,True,pass
D01-S001-09028,True,True,pass
D01-S001-09029,True,True,pass
D01-S001-09030,True,True,pass
D01-S001-09031,True,True,pass
D01-S001-09032,True,True,pass
D01-S001-09033,True,True,pass
D01-S001-09034,True,True,pass
D01-S001-09035,True,True,pass
D01-S001-09036,True,True,pass
D01-S001-09037,True,True,pass
D01-S001-09038,True,True,pass
D01-S001-09039,True,True,pass
D01-S001-09040,True,True,pass
D01-S001-09041,True,True,pass
D01-S001-09042,True,True,pass
D01-S001-09043,True,True,pass
D01-S001-09044,True,True,pass
D01-S001-09045,True,True,pass
D01-S001-09046,True,True,pass
D01-S001-09047,True,True,pass
D01-S001-09048,True,True,pass
D01-S001-09049,True,True,pass
D01-S001-09050,True,True,pass
D01-S001-09051,True,True,pass
D01-S001-09052,True,True,pass
D01-S001-09053,True,True,pass
D01-S001-09054,True,True,pass
D01-S001-09055,True,True,pass
D01-S001-09056,True,True,pass
D01-S001-09057,True,True,pass
D01-S001-09058,True,True,pass
D01-S001-09059,True,True,pass
D01-S001-09060,True,True,pass
D01-S001-09061,True,True,pass
D01-S001-09062,True,True,pass
D01-S001-09063,True,True,pass
D01-S001-09064,True,True,pass
D01-S001-09065,True,True,pass
D01-S001-09066,True,True,pass
D01-S001-09067,True,True,pass
D01-S001-09068,True,True,pass
D01-S001-09069,True,True,pass
D01-S001-09070,True,True,pass
D01-S001-09071,True,True,pass
D01-S001-09072,True,True,pass
D01-S001-09073,True,True,pass
D01-S001-09074,True,True,pass
D01-S001-09075,True,True,pass
D01-S001-09076,True,True,pass
D01-S001-09077,True,True,pass
D01-S001-09078,True,True,pass
D01-S001-09079,True,True,pass
D01-S001-09080,True,True,pass
D01-S001-09081,True,True,pass
D01-S001-09082,True,True,pass
D01-S001-09083,True,True,pass
D01-S001-09084,True,True,pass
D01-S001-09085,True,True,pass
D01-S001-09086,True,True,pass
D01-S001-09087,True,True,pass
D01-S001-09088,True,True,pass
D01-S001-09089,True,True,pass
D01-S001-09090,True,True,pass
D01-S001-09091,True,True,pass
D01-S001-09092,True,True,pass
D01-S001-09093,True,True,pass
D01-S001-09094,True,True,pass
D01-S001-09095,True,True,pass
D01-S001-09096,True,True,pass
D01-S001-09097,True,True,pass
D01-S001-09098,True,True,pass
D01-S001-09099,True,True,pass
D01-S001-09100,True,True,pass
D01-S001-09101,True,True,pass
D01-S001-09102,True,True,pass
D01-S001-09103,True,True,pass
D01-S001-09104,True,True,pass
D01-S001-09105,True,True,pass
D01-S001-09106,True,True,pass
D01-S001-09107,True,True,pass
D01-S001-09108,True,True,pass
D01-S001-09109,True,True,pass
D01-S001-09110,True,True,pass
D01-S001-09111,True,True,pass
D01-S001-09112,True,True,pass
D01-S001-09113,True,True,pass
D01-S001-09114,True,True,pass
D01-S001-09115,True,True,pass
D01-S001-09116,True,True,pass
D01-S001-09117,True,True,pass
D01-S001-09118,True,True,pass
D01-S001-09119,True,True,pass
D01-S001-09120,True,True,pass
D01-S001-09121,True,True,pass
D01-S001-09122,True,True,pass
D01-S001-09123,True,True,pass
D01-S001-09124,True,True,pass
D01-S001-09125,True,True,pass
D01-S001-09126,True,True,pass
D01-S001-09127,True,True,pass
D01-S001-09128,True,True,pass
D01-S001-09129,True,True,pass
D01-S001-09130,True,True,pass
D01-S001-09131,True,True,pass
D01-S001-09132,True,True,pass
D01-S001-09133,True,True,pass
D01-S001-09134,True,True,pass
D01-S001-09135,True,True,pass
D01-S001-09136,True,True,pass
D01-S001-09137,True,True,pass
D01-S001-09138,True,True,pass
D01-S001-09139,True,True,pass
D01-S001-09140,True,True,pass
D01-S001-09141,True,True,pass
D01-S001-09142,True,True,pass
D01-S001-09143,True,True,pass
D01-S001-09144,True,True,pass
D01-S001-09145,True,True,pass
D01-S001-09146,True,True,pass
D01-S001-09147,True,True,pass
D01-S001-09148,True,True,pass
D01-S001-09149,True,True,pass
D01-S001-09150,True,True,pass
D01-S001-09151,True,True,pass
D01-S001-09152,True,True,pass
D01-S001-09153,True,True,pass
D01-S001-09154,True,True,pass
D01-S001-09155,True,True,pass
D01-S001-09156,True,True,pass
D01-S001-09157,True,True,pass
D01-S001-09158,True,True,pass
D01-S001-09159,True,True,pass
D01-S001-09160,True,True,pass
D01-S001-09161,True,True,pass
D01-S001-09162,True,True,pass
D01-S001-09163,True,True,pass
D01-S001-09164,True,True,pass
D01-S001-09165,True,True,pass
D01-S001-09166,True,True,pass
D01-S001-09167,True,True,pass
D01-S001-09168,True,True,pass
D01-S001-09169,True,True,pass
D01-S001-09170,True,True,pass
D01-S001-09171,True,True,pass
D01-S001-09172,True,True,pass
D01-S001-09173,True,True,pass
D01-S001-09174,True,True,pass
D01-S001-09175,True,True,pass
D01-S001-09176,True,True,pass
D01-S001-09177,True,True,pass
D01-S001-09178,True,True,pass
D01-S001-09179,True,True,pass
D01-S001-09180,True,True,pass
D01-S001-09181,True,True,pass
D01-S001-09182,True,True,pass
D01-S001-09183,True,True,pass
D01-S001-09184,True,True,pass
D01-S001-09185,True,True,pass
D01-S001-09186,True,True,pass
D01-S001-09187,True,True,pass
D01-S001-09188,True,True,pass
D01-S001-09189,True,True,pass
D01-S001-09190,True,True,pass
D01-S001-09191,True,True,pass
D01-S001-09192,True,True,pass
D01-S001-09193,True,True,pass
D01-S001-09194,True,True,pass
D01-S001-09195,True,True,pass
D01-S001-09196,True,True,pass
D01-S001-09197,True,True,pass
D01-S001-09198,True,True,pass
D01-S001-09199,True,True,pass
D01-S001-09200,True,True,pass
D01-S001-09201,True,True,pass
D01-S001-09202,True,True,pass
D01-S001-09203,True,True,pass
D01-S001-09204,True,True,pass
D01-S001-09205,True,True,pass
D01-S001-09206,True,True,pass
D01-S001-09207,True,True,pass
D01-S001-09208,True,True,pass
D01-S001-09209,True,True,pass
D01-S001-09210,True,True,pass
D01-S001-09211,True,True,pass
D01-S001-09212,True,True,pass
D01-S001-09213,True,True,pass
D01-S001-09214,True,True,pass
D01-S001-09215,True,True,pass
D01-S001-09216,True,True,pass
D01-S001-09217,True,True,pass
D01-S001-09218,True,True,pass
D01-S001-09219,True,True,pass
D01-S001-09220,True,True,pass
D01-S001-09221,True,True,pass
D01-S001-09222,True,True,pass
D01-S001-09223,True,True,pass
D01-S001-09224,True,True,pass
D01-S001-09225,True,True,pass
D01-S001-09226,True,True,pass
D01-S001-09227,True,True,pass
D01-S001-09228,True,True,pass
D01-S001-09229,True,True,pass
D01-S001-09230,True,True,pass
D01-S001-09231,True,True,pass
D01-S001-09232,True,True,pass
D01-S001-09233,True,True,pass
D01-S001-09234,True,True,pass
D01-S001-09235,True,True,pass
D01-S001-09236,True,True,pass
D01-S001-09237,True,True,pass
D01-S001-09238,True,True,pass
D01-S001-09239,True,True,pass
D01-S001-09240,True,True,pass
D01-S001-09241,True,True,pass
D01-S001-09242,True,True,pass
D01-S001-09243,True,True,pass
D01-S001-09244,True,True,pass
D01-S001-09245,True,True,pass
D01-S001-09246,True,True,pass
D01-S001-09247,True,True,pass
D01-S001-09248,True,True,pass
D01-S001-09249,True,True,pass
D01-S001-09250,True,True,pass
D01-S001-09251,True,True,pass
D01-S001-09252,True,True,pass
D01-S001-09253,True,True,pass
D01-S001-09254,True,True,pass
D01-S001-09255,True,True,pass
D01-S001-09256,True,True,pass
D01-S001-09257,True,True,pass
D01-S001-09258,True,True,pass
D01-S001-09259,True,True,pass
D01-S001-09260,True,True,pass
D01-S001-09261,True,True,pass
D01-S001-09262,True,True,pass
D01-S001-09263,True,True,pass
D01-S001-09264,True,True,pass
D01-S001-09265,True,True,pass
D01-S001-09266,True,True,pass
D01-S001-09267,True,True,pass
D01-S001-09268,True,True,pass
D01-S001-09269,True,True,pass
D01-S001-09270,True,True,pass
D01-S001-09271,True,True,pass
D01-S001-09272,True,True,pass
D01-S001-09273,True,True,pass
D01-S001-09274,True,True,pass
D01-S001-09275,True,True,pass
D01-S001-09276,True,True,pass
D01-S001-09277,True,True,pass
D01-S001-09278,True,True,pass
D01-S001-09279,True,True,pass
D01-S001-09280,True,True,pass
D01-S001-09281,True,True,pass
D01-S001-09282,True,True,pass
D01-S001-09283,True,True,pass
D01-S001-09284,True,True,pass
D01-S001-09285,True,True,pass
D01-S001-09286,True,True,pass
D01-S001-09287,True,True,pass
D01-S001-09288,True,True,pass
D01-S001-09289,True,True,pass
D01-S001-09290,True,True,pass
D01-S001-09291,True,True,pass
D01-S001-09292,True,True,pass
D01-S001-09293,True,True,pass
D01-S001-09294,True,True,pass
D01-S001-09295,True,True,pass
D01-S001-09296,True,True,pass
D01-S001-09297,True,True,pass
D01-S001-09298,True,True,pass
D01-S001-09299,True,True,pass
D01-S001-09300,True,True,pass
D01-S001-09301,True,True,pass
